id,country,sentiment
596,UK,negative
597,UK,negative
598,UK,negative
599,UK,negative
600,UK,negative
601,UK,negative
602,UK,negative
603,UK,negative
604,UK,negative
605,UK,negative
606,UK,negative
607,UK,negative
608,UK,negative
609,UK,negative
610,UK,negative
611,UK,negative
612,UK,negative
613,UK,negative
614,UK,negative
615,UK,negative
616,UK,negative
617,UK,negative
618,UK,negative
619,UK,negative
620,UK,negative
621,UK,negative
622,UK,negative
623,UK,negative
624,UK,negative
625,UK,negative
626,UK,negative
627,UK,negative
628,UK,negative
629,UK,negative
630,UK,negative
631,UK,negative
632,UK,negative
633,UK,negative
634,UK,negative
635,UK,negative
636,UK,negative
637,UK,negative
638,UK,negative
639,UK,negative
640,UK,negative
641,UK,negative
642,UK,negative
643,UK,negative
644,UK,negative
645,UK,negative
646,UK,negative
647,UK,negative
648,UK,negative
649,UK,negative
650,UK,negative
651,UK,negative
652,UK,negative
653,UK,negative
654,UK,negative
655,UK,negative
656,UK,negative
657,UK,negative
658,UK,negative
659,UK,negative
660,UK,negative
661,UK,negative
662,UK,negative
663,UK,negative
664,UK,negative
665,UK,negative
666,UK,negative
667,UK,negative
668,UK,negative
669,UK,negative
670,UK,negative
671,UK,negative
672,UK,negative
673,UK,negative
674,UK,negative
675,UK,negative
676,UK,negative
677,UK,negative
678,UK,negative
679,UK,negative
680,UK,negative
681,UK,negative
682,UK,negative
683,UK,negative
684,UK,negative
685,UK,negative
686,UK,negative
687,UK,negative
688,UK,negative
689,UK,negative
690,UK,negative
691,UK,negative
692,UK,negative
693,UK,negative
694,UK,negative
695,UK,negative
696,UK,negative
697,UK,negative
698,UK,negative
699,UK,negative
700,UK,negative
701,UK,negative
702,UK,negative
703,UK,negative
704,UK,negative
705,UK,negative
706,UK,negative
707,UK,negative
708,UK,negative
709,UK,negative
710,UK,negative
711,UK,negative
712,UK,negative
713,UK,negative
714,UK,negative
715,UK,negative
716,UK,negative
717,UK,negative
718,UK,negative
719,UK,negative
720,UK,negative
721,UK,negative
722,UK,negative
723,UK,negative
724,UK,negative
725,UK,negative
726,UK,negative
727,UK,negative
728,UK,negative
729,UK,negative
730,UK,negative
731,UK,negative
732,UK,negative
733,UK,negative
734,UK,negative
735,UK,negative
736,UK,negative
737,UK,negative
738,UK,negative
739,UK,negative
740,UK,negative
741,UK,negative
742,UK,negative
743,UK,negative
744,UK,negative
745,UK,negative
746,UK,negative
747,UK,negative
748,UK,negative
749,UK,negative
750,UK,negative
751,UK,negative
752,UK,negative
753,UK,negative
754,UK,negative
755,UK,negative
756,UK,negative
757,UK,negative
758,UK,negative
759,UK,negative
760,UK,negative
761,UK,negative
762,UK,negative
763,UK,negative
764,UK,negative
765,UK,negative
766,UK,negative
767,UK,negative
768,UK,negative
769,UK,negative
770,UK,negative
771,UK,negative
772,UK,negative
773,UK,negative
774,UK,negative
775,UK,negative
776,UK,negative
777,UK,negative
778,UK,negative
779,UK,negative
780,UK,negative
781,UK,negative
782,UK,negative
783,UK,negative
784,UK,negative
785,UK,negative
786,UK,negative
787,UK,negative
788,UK,negative
789,UK,negative
790,UK,negative
791,UK,negative
792,UK,negative
793,UK,negative
794,UK,negative
795,UK,negative
796,UK,negative
797,UK,negative
798,UK,negative
799,UK,negative
800,UK,negative
801,UK,negative
802,UK,negative
803,UK,negative
804,UK,negative
805,UK,negative
806,UK,negative
807,UK,negative
808,UK,negative
809,UK,negative
810,UK,negative
811,UK,negative
812,UK,negative
813,UK,negative
814,UK,negative
815,UK,negative
816,UK,negative
817,UK,negative
818,UK,negative
819,UK,negative
820,UK,negative
821,UK,negative
822,UK,negative
823,UK,negative
824,UK,negative
825,UK,negative
826,UK,negative
827,UK,negative
828,UK,negative
829,UK,negative
830,UK,negative
831,UK,negative
832,UK,negative
833,UK,negative
834,UK,negative
835,UK,negative
836,UK,negative
837,UK,negative
838,UK,negative
839,UK,negative
840,UK,neutral
841,UK,neutral
842,UK,neutral
843,UK,neutral
844,UK,neutral
845,UK,neutral
846,UK,neutral
847,UK,neutral
848,UK,neutral
849,UK,neutral
850,UK,neutral
851,UK,neutral
852,UK,neutral
853,UK,neutral
854,UK,neutral
855,UK,neutral
856,UK,neutral
857,UK,neutral
858,UK,neutral
859,UK,neutral
860,UK,neutral
861,UK,neutral
862,UK,neutral
863,UK,neutral
864,UK,neutral
865,UK,neutral
866,UK,neutral
867,UK,neutral
868,UK,neutral
869,UK,neutral
870,UK,neutral
871,UK,neutral
872,UK,neutral
873,UK,neutral
874,UK,neutral
875,UK,neutral
876,UK,neutral
877,UK,neutral
878,UK,neutral
879,UK,neutral
880,UK,neutral
881,UK,neutral
882,UK,neutral
883,UK,neutral
884,UK,neutral
885,UK,neutral
886,UK,neutral
887,UK,neutral
888,UK,neutral
889,UK,neutral
890,UK,neutral
891,UK,neutral
892,UK,neutral
893,UK,neutral
894,UK,neutral
895,UK,neutral
896,UK,neutral
897,UK,neutral
898,UK,neutral
899,UK,neutral
900,UK,neutral
901,UK,neutral
902,UK,neutral
903,UK,neutral
904,UK,neutral
905,UK,neutral
906,UK,neutral
907,UK,neutral
908,UK,neutral
909,UK,neutral
910,UK,neutral
911,UK,neutral
912,UK,neutral
913,UK,neutral
914,UK,neutral
915,UK,neutral
916,UK,neutral
917,UK,neutral
918,UK,neutral
919,UK,neutral
920,UK,neutral
921,UK,neutral
922,UK,neutral
923,UK,neutral
924,UK,neutral
925,UK,neutral
926,UK,neutral
927,UK,neutral
928,UK,neutral
929,UK,neutral
930,UK,neutral
931,UK,neutral
932,UK,neutral
933,UK,neutral
934,UK,neutral
935,UK,neutral
936,UK,neutral
937,UK,neutral
938,UK,neutral
939,UK,neutral
940,UK,neutral
941,UK,neutral
942,UK,neutral
943,UK,neutral
944,UK,neutral
945,UK,neutral
946,UK,neutral
947,UK,neutral
948,UK,neutral
949,UK,neutral
950,UK,neutral
951,UK,neutral
952,UK,neutral
953,UK,neutral
954,UK,neutral
955,UK,neutral
956,UK,neutral
957,UK,neutral
958,UK,neutral
959,UK,neutral
960,UK,neutral
961,UK,neutral
962,UK,neutral
963,UK,neutral
964,UK,neutral
965,UK,neutral
966,UK,neutral
967,UK,neutral
968,UK,neutral
969,UK,neutral
970,UK,neutral
971,UK,neutral
972,UK,neutral
973,UK,neutral
974,UK,neutral
975,UK,neutral
976,UK,neutral
977,UK,neutral
978,UK,neutral
979,UK,neutral
980,UK,neutral
981,UK,neutral
982,UK,neutral
983,UK,neutral
984,UK,neutral
985,UK,neutral
986,UK,neutral
987,UK,neutral
988,UK,neutral
989,UK,neutral
990,UK,neutral
991,UK,neutral
992,UK,neutral
993,UK,neutral
994,UK,neutral
995,UK,neutral
996,UK,neutral
997,UK,neutral
998,UK,neutral
999,UK,neutral
